topic	rank	download_priority	category	score	year	title	doi	pmid	url	cytokines
likely_exclude_or_off_topic	414	5	likely_exclude_or_low_priority	10	2009	Brotherhood of Sleeping Car Porters	10.1093/acref/9780195301731.013.45320		https://doi.org/10.1093/acref/9780195301731.013.45320	
likely_exclude_or_off_topic	415	5	likely_exclude_or_low_priority	10	2007	Development of a temperature-controlled car-seat system utilizing thermoelectric device	10.1016/j.applthermaleng.2006.09.004		https://doi.org/10.1016/j.applthermaleng.2006.09.004	
likely_exclude_or_off_topic	416	5	likely_exclude_or_low_priority	10	2006	Jim Crow Car Laws	10.1093/acref/9780195301731.013.44825		https://doi.org/10.1093/acref/9780195301731.013.44825	
likely_exclude_or_off_topic	417	5	likely_exclude_or_low_priority	10	2001	Studies on nitrophenylfuran derivatives	10.1016/s0014-827x(01)01124-7		https://doi.org/10.1016/s0014-827x(01)01124-7	
likely_exclude_or_off_topic	418	5	likely_exclude_or_low_priority	10	1994	"Il etait possible aussi que cette conversion fut sincere": Turenne's Conversion in Context	10.2307/286687		https://doi.org/10.2307/286687	
likely_exclude_or_off_topic	419	5	likely_exclude_or_low_priority	10	1990	Neutron scattering studies of simple fluids	10.1007/bf02453300		https://doi.org/10.1007/bf02453300	
likely_exclude_or_off_topic	420	5	likely_exclude_or_low_priority	10	1990	Neutron diffraction studies of simple molecular liquids	10.1007/bf02453310		https://doi.org/10.1007/bf02453310	
likely_exclude_or_off_topic	421	5	likely_exclude_or_low_priority	10	1899	Il faut courir plusieurs lièvres simultanément, car nos curiosités s’entraident	10.2307/j.ctv18pgwnj.6		https://doi.org/10.2307/j.ctv18pgwnj.6	
likely_exclude_or_off_topic	422	5	likely_exclude_or_low_priority	10		Vote du budget : « Bayrou évite la censure car il est inoffensif, il fait juste l’intérim »	10.64628/aak.wder7sg44		https://doi.org/10.64628/aak.wder7sg44	
likely_exclude_or_off_topic	423	5	likely_exclude_or_low_priority	10		HUG 31, ff. 162r-168v, inc. Car il est contra toute apparence de raison	10.1163/2468-0303-cohu_31-087		https://doi.org/10.1163/2468-0303-cohu_31-087	
likely_exclude_or_off_topic	424	5	likely_exclude_or_low_priority	10		Are car-free lifestyles feasible in low-density, sprawling contexts? A comparison of a city in Australia and Saudi Arabia	10.14264/0413069		https://doi.org/10.14264/0413069	
review_or_general_CART_cytokine_context	161	4	review_or_general_context	28	2026	Empowerment of CAR-T Cells by IL-7 and IL-15 Boosts Their Efficacy Against HER2-Positive Tumors with Enhanced Expansion and Persistence.	10.1073/pnas.1118450109	41892338	https://pubmed.ncbi.nlm.nih.gov/41892338/	IL-2,IL-7,IL-15
review_or_general_CART_cytokine_context	162	4	review_or_general_context	28	2026	Empowerment of CAR-T Cells by IL-7 and IL-15 Boosts Their Efficacy Against HER2-Positive Tumors with Enhanced Expansion and Persistence	10.3390/cells15060547		https://doi.org/10.3390/cells15060547	IL-2,IL-7,IL-15
review_or_general_CART_cytokine_context	165	4	review_or_general_context	28	2025	CAR-T Cell Manufacturing for Hematological and Solid Tumors: From the Preclinical to Clinical Point of View.	10.1146/annurev-immunol-042617-053352	40013750	https://pubmed.ncbi.nlm.nih.gov/40013750/	IL-2,IL-7,IL-15
review_or_general_CART_cytokine_context	172	4	review_or_general_context	26	2026	Feasibility and safety of a novel CD19-directed CAR T-cell therapy in patients with R/R B-cell non-Hodgkin lymphoma.	10.1016/j.jtct.2026.06.002	42242517	https://pubmed.ncbi.nlm.nih.gov/42242517/	IL-7,IL-15
review_or_general_CART_cytokine_context	173	4	review_or_general_context	26	2026	Chimeric antigen receptor therapy for hepatocellular carcinoma.	10.1016/j.smim.2025.102000	41819983	https://pubmed.ncbi.nlm.nih.gov/41819983/	
review_or_general_CART_cytokine_context	180	4	review_or_general_context	25	2025	CAR-T cell therapy in china: innovations, challenges, and strategic pathways	10.1007/s12672-025-03282-9	40844635	https://www.semanticscholar.org/paper/66392a1eac33250f3ebf6fa5fbfedc5209ec1269	
review_or_general_CART_cytokine_context	182	4	review_or_general_context	24	2026	Safety and efficacy of B7H3/IL13Rα2 bispecific armored CAR-T for treatment of recurrent/refractory glioblastoma.	10.1200/jco.2026.44.16_suppl.e14062		https://www.semanticscholar.org/paper/ac2f832aa84b4d86007260072665515885622195	
review_or_general_CART_cytokine_context	183	4	review_or_general_context	24	2026	CAR-T cell therapy for pediatric solid tumors: armored CAR-T cells and beyond	10.1007/s10555-026-10317-2	41770377	https://www.semanticscholar.org/paper/08fb919f171b41afe1c08a315760c068de9f93bf	
review_or_general_CART_cytokine_context	184	4	review_or_general_context	24	2026	Advances in understanding the Th17/Treg balance in systemic lupus erythematosus: implications for treatment and management.	10.1002/art.40737	42079652	https://pubmed.ncbi.nlm.nih.gov/42079652/	IL-2
review_or_general_CART_cytokine_context	185	4	review_or_general_context	24	2026	Immunotherapy for microsatellite-stable colorectal cancer: overcoming resistance and exploring novel therapeutic strategies.	10.1038/s41591-020-0805-8	41802306	https://pubmed.ncbi.nlm.nih.gov/41802306/	IL-2
review_or_general_CART_cytokine_context	191	4	review_or_general_context	24	2025	Single-cell metabolic profiling of post-infusion CD22 and CD19/CD22 CAR T-cells reveals a shift toward amino acid–driven oxphos informing SLC-armored CAR design	10.1182/blood-2025-502		https://www.semanticscholar.org/paper/9364897cc3ab8aa13a46db5cb253b1ec034a3be8	
review_or_general_CART_cytokine_context	192	4	review_or_general_context	24	2025	Clinical Translation of CAR-T Therapy in Hematologic Ocologyr	10.54097/gqtwbc18		https://www.semanticscholar.org/paper/60c2033c6a24e14fdc51ea3c3695380d0803934a	
review_or_general_CART_cytokine_context	195	4	review_or_general_context	24	2025	A Newly Developed TGF-Β-Responsive CAR T Cell for Enhanced Proliferation and Cytokine Secretion.	10.1038/nature25501	41403741	https://pubmed.ncbi.nlm.nih.gov/41403741/	IL-2
review_or_general_CART_cytokine_context	196	4	review_or_general_context	24	2025	Targeted Therapy for Idiopathic Inflammatory Myopathy.	10.1136/ard-2022-223541	41371271	https://pubmed.ncbi.nlm.nih.gov/41371271/	IL-2
review_or_general_CART_cytokine_context	201	4	review_or_general_context	24	2024	Incorporating IL7 receptor alpha signaling in the endodomain of B7H3-targeting chimeric antigen receptor T cells mediates antitumor activity in glioblastoma.	10.1038/nbt.4086	38619641	https://pubmed.ncbi.nlm.nih.gov/38619641/	IL-7
review_or_general_CART_cytokine_context	204	4	review_or_general_context	24	2021	Armored CAR T-Cells: The Next Chapter in T-Cell Cancer Immunotherapy	10.2147/BTT.S291768	33883875	https://www.semanticscholar.org/paper/d13420d0374117626a5b22aba9dacb2ecbcb6b74	
review_or_general_CART_cytokine_context	207	4	review_or_general_context	24	2019	CAR T Cells for Solid Tumors: New Strategies for Finding, Infiltrating, and Surviving in the Tumor Microenvironment	10.3389/fimmu.2019.00128		https://doi.org/10.3389/fimmu.2019.00128	
review_or_general_CART_cytokine_context	208	4	review_or_general_context	24	2019	Efficiency of CAR-T Therapy for Treatment of Solid Tumor in Clinical Trials: A Meta-Analysis	10.1155/2019/3425291		https://doi.org/10.1155/2019/3425291	IL-2
review_or_general_CART_cytokine_context	213	4	review_or_general_context	23	2026	Current progress and emerging trends of car-based immunotherapy for hepatocellular carcinoma: a data-driven atlas from multidatabase integration.	10.1186/s13045-020-00890-6	42099608	https://pubmed.ncbi.nlm.nih.gov/42099608/	
review_or_general_CART_cytokine_context	214	4	review_or_general_context	23	2026	Engineering CAR-based cellular immunotherapy for hepatocellular carcinoma: Current barriers, innovative strategies, and future directions.	10.1016/j.critrevonc.2026.105304	41905571	https://pubmed.ncbi.nlm.nih.gov/41905571/	
review_or_general_CART_cytokine_context	215	4	review_or_general_context	23	2026	CAR-T cells targeting activated hepatic stellate cells ameliorate liver fibrosis in mouse models.	10.1016/j.jhepr.2026.101747	41810431	https://pubmed.ncbi.nlm.nih.gov/41810431/	
review_or_general_CART_cytokine_context	216	4	review_or_general_context	23	2026	Common gamma chain cytokines-driven optimization of chimeric antigen receptor T cells: Mechanistic insights and future directions.	10.5306/wjco.v17.i2.115451	41810345	https://pubmed.ncbi.nlm.nih.gov/41810345/	
review_or_general_CART_cytokine_context	217	4	review_or_general_context	23	2025	Immunotherapeutic Strategies Based on CAR-T Cells in Hepatocellular Carcinoma	10.33590/emjoncol/tabt3057		https://doi.org/10.33590/emjoncol/tabt3057	
review_or_general_CART_cytokine_context	218	4	review_or_general_context	23	2024	Immunosuppressive tumor microenvironment and immunotherapy of hepatocellular carcinoma: current status and prospectives	10.1186/s13045-024-01549-2		https://doi.org/10.1186/s13045-024-01549-2	
review_or_general_CART_cytokine_context	219	4	review_or_general_context	23	2024	Car-T Therapy for Hepatocellular Carcinoma: Recent Advanced Progress	10.54097/tr0x5g28		https://doi.org/10.54097/tr0x5g28	
review_or_general_CART_cytokine_context	220	4	review_or_general_context	23	2021	Hepatocellular Carcinoma Immune Landscape and the Potential of Immunotherapies	10.3389/fimmu.2021.655697		https://doi.org/10.3389/fimmu.2021.655697	
review_or_general_CART_cytokine_context	221	4	review_or_general_context	23	2019	Immune cell therapy for hepatocellular carcinoma	10.1186/s13045-019-0742-5		https://doi.org/10.1186/s13045-019-0742-5	
review_or_general_CART_cytokine_context	222	4	review_or_general_context	23	2016	CAR models: next-generation CAR modifications for enhanced T-cell function	10.1038/mto.2016.14		https://doi.org/10.1038/mto.2016.14	
review_or_general_CART_cytokine_context	223	4	review_or_general_context	23	2025	CAR-T cell therapy in hepatocellular carcinoma: from mechanistic insights to clinical translation	10.1016/j.ctrv.2025.103046		https://doi.org/10.1016/j.ctrv.2025.103046	
review_or_general_CART_cytokine_context	224	4	review_or_general_context	22	2025	The science of tumor-infiltrating lymphocytes (TIL): perspectives from the SITC Surgery Committee.	10.4049/jimmunol.1700850	41320228	https://pubmed.ncbi.nlm.nih.gov/41320228/	IL-2
review_or_general_CART_cytokine_context	225	4	review_or_general_context	22	2024	CAR-T and CAR-NK as cellular cancer immunotherapy for solid tumors	10.1038/s41423-024-01207-0		https://doi.org/10.1038/s41423-024-01207-0	
review_or_general_CART_cytokine_context	226	4	review_or_general_context	22	2024	Bioengineering strategies to enhance the interleukin-18 bioactivity in the modern toolbox of cancer immunotherapy.	10.1016/j.cytogfr.2023.09.005	37813764	https://pubmed.ncbi.nlm.nih.gov/37813764/	IL-18
review_or_general_CART_cytokine_context	227	4	review_or_general_context	22	2023	Lung cancer immunotherapy: progress, pitfalls, and promises	10.1186/s12943-023-01740-y		https://doi.org/10.1186/s12943-023-01740-y	
review_or_general_CART_cytokine_context	228	4	review_or_general_context	22	2023	CAR-cell therapy in the era of solid tumor treatment: current challenges and emerging therapeutic advances	10.1186/s12943-023-01723-z		https://doi.org/10.1186/s12943-023-01723-z	
review_or_general_CART_cytokine_context	229	4	review_or_general_context	22	2023	From bench to bedside: the history and progress of CAR T cell therapy	10.3389/fimmu.2023.1188049		https://doi.org/10.3389/fimmu.2023.1188049	
review_or_general_CART_cytokine_context	230	4	review_or_general_context	22	2023	A natural goldmine of binding proteins and soluble receptors simplified their translation to blockbuster drugs, all in one decade.	10.1016/j.smim.2013.10.014	36875111	https://pubmed.ncbi.nlm.nih.gov/36875111/	IL-18
review_or_general_CART_cytokine_context	231	4	review_or_general_context	22	2023	The current landscape of CAR T-cell therapy for solid tumors: Mechanisms, research progress, challenges, and counterstrategies	10.3389/fimmu.2023.1113882		https://doi.org/10.3389/fimmu.2023.1113882	
review_or_general_CART_cytokine_context	232	4	review_or_general_context	22	2022	CAR-T Cell Therapy in Hematological Malignancies: Current Opportunities and Challenges	10.3389/fimmu.2022.927153		https://doi.org/10.3389/fimmu.2022.927153	
review_or_general_CART_cytokine_context	233	4	review_or_general_context	22	2021	CAR-T cell therapy: current limitations and potential strategies	10.1038/s41408-021-00459-7		https://doi.org/10.1038/s41408-021-00459-7	
review_or_general_CART_cytokine_context	234	4	review_or_general_context	22	2020	CAR-NK cells: A promising cellular immunotherapy for cancer	10.1016/j.ebiom.2020.102975		https://doi.org/10.1016/j.ebiom.2020.102975	
review_or_general_CART_cytokine_context	235	4	review_or_general_context	22	2020	Recent advances in CAR-T cell engineering	10.1186/s13045-020-00910-5		https://doi.org/10.1186/s13045-020-00910-5	
review_or_general_CART_cytokine_context	236	4	review_or_general_context	22	2020	CAR-T Cells Hit the Tumor Microenvironment: Strategies to Overcome Tumor Escape	10.3389/fimmu.2020.01109		https://doi.org/10.3389/fimmu.2020.01109	
review_or_general_CART_cytokine_context	237	4	review_or_general_context	22	2020	Localized Interleukin-12 for Cancer Immunotherapy	10.3389/fimmu.2020.575597		https://doi.org/10.3389/fimmu.2020.575597	IL-12
review_or_general_CART_cytokine_context	238	4	review_or_general_context	22	2019	CAR‐T Cells: Future Perspectives	10.1097/hs9.0000000000000188		https://doi.org/10.1097/hs9.0000000000000188	
review_or_general_CART_cytokine_context	239	4	review_or_general_context	22	2019	Current Progress in CAR-T Cell Therapy for Solid Tumors	10.7150/ijbs.34213		https://doi.org/10.7150/ijbs.34213	
review_or_general_CART_cytokine_context	240	4	review_or_general_context	22	2019	The role of interleukin-18 in pancreatitis and pancreatic cancer.	10.1016/j.cytogfr.2019.11.001	31753718	https://pubmed.ncbi.nlm.nih.gov/31753718/	IL-18
review_or_general_CART_cytokine_context	241	4	review_or_general_context	22	2017	Clinical development of CAR T cells—challenges and opportunities in translating innovative treatment concepts	10.15252/emmm.201607485		https://doi.org/10.15252/emmm.201607485	
review_or_general_CART_cytokine_context	242	4	review_or_general_context	22	2017	Global Manufacturing of CAR T Cell Therapy	10.1016/j.omtm.2016.12.006		https://doi.org/10.1016/j.omtm.2016.12.006	
review_or_general_CART_cytokine_context	244	4	review_or_general_context	22	2017	Chimeric antigen receptor T cells: a novel therapy for solid tumors	10.1186/s13045-017-0444-9		https://doi.org/10.1186/s13045-017-0444-9	
review_or_general_CART_cytokine_context	245	4	review_or_general_context	22	2016	Third-generation CD28/4-1BB chimeric antigen receptor T cells for chemotherapy relapsed or refractory acute lymphoblastic leukaemia: a non-randomised, open-label phase I trial protocol	10.1136/bmjopen-2016-013904		https://doi.org/10.1136/bmjopen-2016-013904	
review_or_general_CART_cytokine_context	246	4	review_or_general_context	22	2015	CD19-targeted chimeric antigen receptor T-cell therapy for acute lymphoblastic leukemia	10.1182/blood-2014-12-580068		https://doi.org/10.1182/blood-2014-12-580068	
review_or_general_CART_cytokine_context	248	4	review_or_general_context	22	2024	A Translational Quantitative Systems Pharmacology (QSP) Modeling Framework to Predict Interleukin-15 (IL-15) Cytokine Levels in Multiple Myeloma Patients after Anti-BCMA CAR-NK Cell Therapy	10.70534/quuq3318		https://doi.org/10.70534/quuq3318	IL-15
general_T_cell_cytokine_support_multi_cytokine	163	4	cytokine_t_cell_general_support	28	2025	Optimizing activation and culture conditions for the production of cord blood-derived CAR-T and natural killer cells.	10.1186/s40425-019-0652-7	41030086	https://pubmed.ncbi.nlm.nih.gov/41030086/	IL-2,IL-7,IL-15
general_T_cell_cytokine_support_multi_cytokine	164	4	cytokine_t_cell_general_support	28	2025	Impact of Serum/Xeno-Free Medium and Cytokine Supplementation on CAR-T Cell Therapy Manufacturing in Stirred Tank Bioreactors.	10.1007/s00253-023-12634-w	40923846	https://pubmed.ncbi.nlm.nih.gov/40923846/	IL-2,IL-7,IL-15
general_T_cell_cytokine_support_multi_cytokine	166	4	cytokine_t_cell_general_support	28	2025	Next-generation BCMA-targeted chimeric antigen receptor CARTemis-1: the impact of manufacturing procedure on CAR T-cell features.	10.1111/bjh.17121	39192092	https://pubmed.ncbi.nlm.nih.gov/39192092/	IL-2,IL-7,IL-15
general_T_cell_cytokine_support_multi_cytokine	167	4	cytokine_t_cell_general_support	28	2021	Manufacturing Bispecific LV20.19 CAR T-Cells with IL-7 &amp; IL-15 for a Shorter Duration Improves CAR T-Cell Immunophenotype While Maintaining Target Cell Dose	10.1182/blood-2021-147405		https://doi.org/10.1182/blood-2021-147405	IL-2,IL-7,IL-15
general_T_cell_cytokine_support_multi_cytokine	168	4	cytokine_t_cell_general_support	28	2021	IL-15 Enhances the Persistence and Function of BCMA-Targeting CAR-T Cells Compared to IL-2 or IL-15/IL-7 by Limiting CAR-T Cell Dysfunction and Differentiation	10.3390/cancers13143534		https://doi.org/10.3390/cancers13143534	IL-2,IL-7,IL-15
general_T_cell_cytokine_support_multi_cytokine	169	4	cytokine_t_cell_general_support	28	2021	Single Cell Cytokine Analysis of LV20.19 CAR T-Cells Expanded in IL-2 Versus IL-7 and IL-15	10.1016/s2666-6367(21)00231-1		https://doi.org/10.1016/s2666-6367(21)00231-1	IL-2,IL-7,IL-15
general_T_cell_cytokine_support_multi_cytokine	170	4	cytokine_t_cell_general_support	28	2021	Clinical and Manufacturing Outcomes of LV20.19 CAR T-Cells Expanded in IL-2 Versus IL-7 and IL-15	10.1016/s2666-6367(21)00240-2		https://doi.org/10.1016/s2666-6367(21)00240-2	IL-2,IL-7,IL-15
general_T_cell_cytokine_support_multi_cytokine	171	4	cytokine_t_cell_general_support	28	2020	104 BCMA-targeting CAR-T cells expanded in IL-15 have an improved phenotype for therapeutic use compared to those grown in IL-2 or IL-15/IL-7	10.1136/jitc-2020-sitc2020.0104		https://doi.org/10.1136/jitc-2020-sitc2020.0104	IL-2,IL-7,IL-15
general_T_cell_cytokine_support_multi_cytokine	174	4	cytokine_t_cell_general_support	26	2025	Applying population mechanistic modelling to find determinants of chimeric antigen receptor T-cells dynamics in month-one lymphoma patients.	10.1007/978-1-0716-2265-0_8	40837601	https://pubmed.ncbi.nlm.nih.gov/40837601/	IL-7,IL-15
general_T_cell_cytokine_support_multi_cytokine	175	4	cytokine_t_cell_general_support	26	2024	Preclinical delayed toxicity studies of BCMA CAR T-cell injection in B-NDG mice with multiple myeloma.	10.1182/BLOOD-2021-146518	39606226	https://pubmed.ncbi.nlm.nih.gov/39606226/	IL-2,IL-12
general_T_cell_cytokine_support_multi_cytokine	176	4	cytokine_t_cell_general_support	26	2024	Optimizing CAR-T cell Culture: Differential effects of IL-2, IL-12, and IL-21 on CAR-T cells.	10.1016/j.cyto.2024.156758	39299100	https://pubmed.ncbi.nlm.nih.gov/39299100/	IL-2,IL-12
general_T_cell_cytokine_support_multi_cytokine	177	4	cytokine_t_cell_general_support	26	2026	A SILICON MEMBRANE-BASED APPROACH TO DELIVER CIRCULAR RNAS AND ENGINEER CAR-TS WITH DURABLE EXPRESSION OF MEMBRANE BOUND IL-2 AND IL-12	10.1016/j.jcyt.2026.102615		https://doi.org/10.1016/j.jcyt.2026.102615	IL-2,IL-12
general_T_cell_cytokine_support_multi_cytokine	178	4	cytokine_t_cell_general_support	26	2019	Chimeric antigen receptor T (CAR-T) cells expanded with IL-7/IL-15 mediate superior antitumor effects	10.1007/s13238-019-0643-y		https://doi.org/10.1007/s13238-019-0643-y	IL-7,IL-15
general_T_cell_cytokine_support_multi_cytokine	210	4	cytokine_t_cell_general_support	24	2007	Diesel-Enriched Particulate Matter Functionally Activates Human Dendritic Cells	10.1165/rcmb.2007-0199oc		https://doi.org/10.1165/rcmb.2007-0199oc	IL-12,IL-18
cytokine_general_low_priority	261	5	likely_exclude_or_low_priority	14	1991	Immunity to B16 melanoma in mice immunized with IL-2 secreting allogeneic fibroblasts expressing melanoma-associated antigens	10.1016/1043-4666(91)90277-k		https://doi.org/10.1016/1043-4666(91)90277-k	IL-2
cytokine_general_low_priority	283	5	likely_exclude_or_low_priority	12	2025	Case Report: Durable response to tumor-infiltrating lymphocyte therapy in a patient with metastatic melanoma and chronic lymphocytic leukemia/small lymphocytic lymphoma.	10.1126/science.abb9847	41333460	https://pubmed.ncbi.nlm.nih.gov/41333460/	IL-2
cytokine_general_low_priority	300	5	likely_exclude_or_low_priority	12	1995	The stimulatory effects of interleukin (IL)-12 on hematopoiesis are antagonized by IL-12-induced interferon gamma in vivo.	10.1084/jem.181.5.1893		https://doi.org/10.1084/jem.181.5.1893	IL-12
cytokine_general_low_priority	305	5	likely_exclude_or_low_priority	12	2026	ENGINEERING OF FOURTH-GENERATION ANTI-ROR1 CAR-NK CELLS ARMED WITH IL-15/IL-15Rα AS A POTENT OFF-THE-SHELF STRATEGY TARGETING ROR1-POSITIVE MALIGNANCIES	10.1016/j.jcyt.2026.102588		https://doi.org/10.1016/j.jcyt.2026.102588	IL-15
cytokine_general_low_priority	306	5	likely_exclude_or_low_priority	12	2026	CRISPR/AAV AND LENTIVIRAL PLATFORMS FOR THE DELIVERY OF THE COMPLEX CAR.19-IL-15/IL-15RΑ CONSTRUCT IN PRIMARY NK CELLS	10.1016/j.jcyt.2026.102714		https://doi.org/10.1016/j.jcyt.2026.102714	IL-15
cytokine_general_low_priority	309	5	likely_exclude_or_low_priority	12	2024	IL-27 IN A FOURTH GENERATION CAR ENHANCES CAR-NK CELL EFFECTOR FUNCTION	10.1016/j.jcyt.2024.03.015		https://doi.org/10.1016/j.jcyt.2024.03.015	IL-2
cytokine_general_low_priority	316	5	likely_exclude_or_low_priority	12	2020	Biological effects of IL-15 on immune cells and its potential for the treatment of cancer	10.1016/j.intimp.2020.107318		https://doi.org/10.1016/j.intimp.2020.107318	IL-15
cytokine_general_low_priority	318	5	likely_exclude_or_low_priority	12	2020	Interleukins, -1 (IL-1), -6 (IL-6), -18 (IL-18)	10.1007/978-3-030-39903-0_26		https://doi.org/10.1007/978-3-030-39903-0_26	IL-18
cytokine_general_low_priority	324	5	likely_exclude_or_low_priority	12	2008	IL-18 system including IL-18, IL-18 binding protein (IL-18 bp) and IL-18 receptor (IL-18 R) mRNA and protein expression in the implantation site of human fallopian tube with ectopic gestation	10.1016/j.fertnstert.2008.07.1570		https://doi.org/10.1016/j.fertnstert.2008.07.1570	IL-18
cytokine_general_low_priority	336	5	likely_exclude_or_low_priority	12		Interleukin-18 (IL-18)	10.1007/springerreference_32470		https://doi.org/10.1007/springerreference_32470	IL-18
general_T_cell_cytokine_support_IL2	179	4	cytokine_t_cell_general_support	25	2026	Human germline-like monoclonal antibody against 5T4 enables potent ADC and CAR-T therapies for solid tumors.	10.1038/s41401-021-00707-3	41593208	https://pubmed.ncbi.nlm.nih.gov/41593208/	IL-2
general_T_cell_cytokine_support_IL2	186	4	cytokine_t_cell_general_support	24	2026	Preclinical efficacy of combinatorial B7-H3 CAR T cells and ONC206 against diffuse intrinsic pontine glioma.	10.1093/neuonc/noag025	41639009	https://pubmed.ncbi.nlm.nih.gov/41639009/	IL-2
general_T_cell_cytokine_support_IL2	187	4	cytokine_t_cell_general_support	24	2026	Tisagenlecleucel in combination with ibrutinib in adults with relapsed and/or refractory large B-cell lymphomas.	10.1016/j.bneo.2025.100176	41536778	https://pubmed.ncbi.nlm.nih.gov/41536778/	IL-2
general_T_cell_cytokine_support_IL2	188	4	cytokine_t_cell_general_support	24	2026	Synergistic effects of XPO1 inhibitors combined with CD19 CAR-T cells in TP53-mutated DLBCL.	10.1177/03008916251408273	41498261	https://pubmed.ncbi.nlm.nih.gov/41498261/	IL-2
general_T_cell_cytokine_support_IL2	193	4	cytokine_t_cell_general_support	24	2025	Viral vector-free generation of orthogonal IL-2-responsive CAR T cells through gene editing of IL-2 and its receptor.	10.1016/j.bict.2025.100019	41993873	https://pubmed.ncbi.nlm.nih.gov/41993873/	IL-2
general_T_cell_cytokine_support_IL2	194	4	cytokine_t_cell_general_support	24	2025	Pomalidomide enhances CAR-T cell therapeutic efficacy and remodels immune microenvironment in lymphoid malignancies.	10.3389/fimmu.2021.693016	41410870	https://pubmed.ncbi.nlm.nih.gov/41410870/	IL-2
general_T_cell_cytokine_support_IL2	209	4	cytokine_t_cell_general_support	24	2015	Evaluation of Intracellular Signaling Downstream Chimeric Antigen Receptors	10.1371/journal.pone.0144787		https://doi.org/10.1371/journal.pone.0144787	IL-2
general_T_cell_cytokine_support_IL2	243	4	cytokine_t_cell_general_support	22	2017	Comparison of T Cell Activities Mediated by Human TCRs and CARs That Use the Same Recognition Domains	10.4049/jimmunol.1700236		https://doi.org/10.4049/jimmunol.1700236	IL-2
general_T_cell_cytokine_support_IL15	190	4	cytokine_t_cell_general_support	24	2026	Sustained IL-15 release enhances CAR-T therapy in multiple myeloma via FOXO1 signaling axis activation.	10.1016/j.biomaterials.2026.124187	41936184	https://pubmed.ncbi.nlm.nih.gov/41936184/	IL-15
general_T_cell_cytokine_support_IL15	197	4	cytokine_t_cell_general_support	24	2025	A new strategy for CAR-T therapy in solid tumors: IL-15-autocrine signaling augments tumor stroma depletion and promotes a T	10.1038/s41422-021-00543-4	41455698	https://pubmed.ncbi.nlm.nih.gov/41455698/	IL-15
general_T_cell_cytokine_support_IL15	198	4	cytokine_t_cell_general_support	24	2025	Signaling intact membrane-bound IL-15 enables potent anti-tumor activity and safety of CAR-NK cells.	10.1126/sciadv.add6997	41098734	https://pubmed.ncbi.nlm.nih.gov/41098734/	IL-15
general_T_cell_cytokine_support_IL15	199	4	cytokine_t_cell_general_support	24	2025	ICANS risk model in CD19 CAR-T therapy: insights from serum and CSF cytokine profiling.	10.1002/hon.3231	40707782	https://pubmed.ncbi.nlm.nih.gov/40707782/	IL-15
general_T_cell_cytokine_support_IL15	200	4	cytokine_t_cell_general_support	24	2025	IL-15 in CAR engineering: striking an efficacy-safety balance.	10.1016/j.molmed.2025.05.014	40537350	https://pubmed.ncbi.nlm.nih.gov/40537350/	IL-15
general_T_cell_cytokine_support_IL15	206	4	cytokine_t_cell_general_support	24	2021	Prophylactic Tocilizumab Prior to Anti-CD19 CAR-T Cell Therapy for Non-Hodgkin Lymphoma	10.3389/fimmu.2021.745320		https://doi.org/10.3389/fimmu.2021.745320	IL-15
general_T_cell_cytokine_support_IL12	189	4	cytokine_t_cell_general_support	24	2026	Musculoskeletal Adverse Events Following BCMA CAR T-Cell Therapy in Multiple Myeloma: Clinical Characteristics and Immune Correlates.	10.1016/j.jtct.2026.02.009	41720163	https://pubmed.ncbi.nlm.nih.gov/41720163/	IL-12
general_T_cell_cytokine_support_IL12	205	4	cytokine_t_cell_general_support	24	2021	Intratumoral IL-12 delivery empowers CAR-T cell immunotherapy in a pre-clinical model of glioblastoma	10.1038/s41467-020-20599-x		https://doi.org/10.1038/s41467-020-20599-x	IL-12
general_T_cell_cytokine_support_IL12	212	4	cytokine_t_cell_general_support	24	2021	153 Nanoscale, antigen-dependent, IL-12 delivery by CAR T cells plus PD-L1 blockade for cancer treatment	10.1136/jitc-2021-sitc2021.153		https://doi.org/10.1136/jitc-2021-sitc2021.153	IL-12
general_T_cell_cytokine_support_IL18	202	4	cytokine_t_cell_general_support	24	2024	Identification of Transcriptional Regulators of Immune Evasion Across Cancers: An Alternative Immunotherapeutic Strategy for Cholangiocarcinoma.	10.1177/1010428317733367	39766097	https://pubmed.ncbi.nlm.nih.gov/39766097/	IL-18
general_T_cell_cytokine_support_IL18	203	4	cytokine_t_cell_general_support	24	2022	Comprehensive Serum Proteome Profiling of Cytokine Release Syndrome and Immune Effector Cell-Associated Neurotoxicity Syndrome Patients with B-Cell ALL Receiving CAR T19.	10.1002/pbc.28436	35705524	https://pubmed.ncbi.nlm.nih.gov/35705524/	IL-18
general_T_cell_cytokine_support_IL18	247	4	cytokine_t_cell_general_support	22	2026	Igniting CAR-NKT cells with IL-18	10.1016/j.ymthe.2026.02.039		https://doi.org/10.1016/j.ymthe.2026.02.039	IL-18
general_T_cell_cytokine_support_IL7	181	4	cytokine_t_cell_general_support	25	2019	Anti-GPC3 CAR-T therapy suppresses hepatocarcinoma and IL7 and CCL19 expression enhanced the infiltration of CAR-T cells in tumor	10.1016/j.hpb.2019.10.2097		https://doi.org/10.1016/j.hpb.2019.10.2097	IL-7
